error_type,feature_name,feature_description,sample_count,affected_fraction,mean_harmful_shap_value,mean_abs_harmful_shap_value,mean_raw_value,mean_model_input_value,example_sample_indices
false_negative,aromatic_ring_count,Aromatic ring count.,29,0.8787878787878788,0.04999247771592286,0.04999247771592286,0.5172413793103449,-0.8134208851662655,12;15;21;30;31;35;71;78;81;84
false_negative,lipophilic_structural_alert_flag,1 if logP >= 3 and at least one reactive alert family is present.,28,0.8484848484848485,0.0021480807668907125,0.0021480807668907125,0.0,-0.2323106841457232,12;15;21;30;31;35;71;78;81;84
false_negative,reactive_metabolite_alert_count,Number of distinct reactive-metabolite-oriented alert families matched.,25,0.7575757575757576,0.005667125478712799,0.005667125478712799,0.0,-0.5542975631484224,12;15;21;31;35;71;78;81;84;101
false_negative,fraction_csp3,Fraction of sp3 carbons.,24,0.7272727272727273,0.09285020271901766,0.09285020271901766,0.7193617545188552,0.9506406368054646,12;15;31;71;78;81;84;101;110;115
false_negative,structural_alert_count,Number of distinct DILI structural alert families matched.,24,0.7272727272727273,0.03119535342621201,0.03119535342621201,0.0,-0.7365349008232528,12;15;21;31;35;71;78;81;84;102
false_negative,hba,Hydrogen bond acceptor count.,24,0.7272727272727273,0.006168328917298491,0.006168328917298491,2.4166666666666665,-0.6828888317157698,12;15;21;30;31;35;78;81;84;101
false_negative,heteroatom_count,Total heteroatom count.,23,0.696969696969697,0.0754416974326567,0.0754416974326567,3.217391304347826,-0.7227624917228492,12;15;21;30;31;78;84;101;102;115
false_negative,ring_count,Total ring count.,20,0.6060606060606061,0.028914344933488517,0.028914344933488517,0.8,-0.9931892365381151,12;15;21;30;31;35;71;78;81;84
false_negative,molar_refractivity,Wildman-Crippen molar refractivity.,16,0.48484848484848486,0.01014313655834579,0.01014313655834579,93.67806874999997,0.19288502781755337,30;31;81;101;102;116;125;155;181;187
false_negative,logp,Wildman-Crippen logP.,15,0.45454545454545453,0.01641908286376304,0.01641908286376304,-0.6643853333333336,-0.9636166443284918,30;71;78;102;110;115;116;149;187;238
false_negative,very_high_lipophilicity_flag,1 if logP >= 5.,14,0.42424242424242425,0.0007969145387147011,0.0007969145387147011,0.0,-0.2975308222082788,12;15;21;71;78;81;84;102;116;253
false_negative,tpsa,Topological polar surface area.,11,0.3333333333333333,0.06462751413412779,0.06462751413412779,22.047272727272727,-0.9301875222755792,31;78;81;101;102;125;135;137;155;160
false_negative,mol_weight,Molecular weight (Descriptors.MolWt).,11,0.3333333333333333,0.008224618237125338,0.008224618237125338,204.34527272727274,-0.7213580826098934,15;30;102;116;181;228;238;263;287;297
false_negative,exact_mol_weight,Exact molecular weight (Descriptors.ExactMolWt).,9,0.2727272727272727,0.011571144223588618,0.011571144223588618,212.44087385066666,-0.6711076500520551,15;21;30;115;228;238;263;287;297
false_negative,rotatable_bonds,Rotatable bond count.,8,0.24242424242424243,0.007016613668487646,0.007016613668487646,8.75,0.97996804203639,12;35;71;84;187;228;253;254
false_negative,heavy_atom_count,Heavy atom count.,8,0.24242424242424243,0.00636910009905038,0.00636910009905038,23.875,0.12168765491744815,31;71;101;125;155;181;213;228
false_negative,hbd,Hydrogen bond donor count.,8,0.24242424242424243,0.0055300901795893274,0.0055300901795893274,4.625,1.0319317312043055,31;78;110;137;149;187;253;254
false_negative,aliphatic_ring_count,Aliphatic ring count.,7,0.21212121212121213,0.0018063388997218697,0.0018063388997218697,2.0,0.7719686186951956,101;110;125;135;160;213;228
false_negative,high_lipophilicity_flag,1 if logP >= 3.,6,0.18181818181818182,0.0005978695129805423,0.0005978695129805423,0.0,-0.7376896681610959,35;116;253;287;291;303
false_negative,aromatic_primary_amine_present,1 if an aromatic primary amine is present.,6,0.18181818181818182,0.0005805046913157665,0.0005805046913157665,0.0,-0.2914915440650687,12;31;78;81;84;149
