error_type,feature_name,feature_description,sample_count,affected_fraction,mean_harmful_shap_value,mean_abs_harmful_shap_value,mean_raw_value,mean_model_input_value,example_sample_indices
false_negative,exact_mol_weight,Exact molecular weight (Descriptors.ExactMolWt).,13,1.0,0.031750546997370226,0.031750546997370226,182.45737033292306,-0.43640711956471584,53;64;192;265;270;347;380;415;438;485
false_negative,mol_weight,Molecular weight (Descriptors.MolWt).,13,1.0,0.030634209152693857,0.030634209152693857,182.71653846153848,-0.4350001623592987,53;64;192;265;270;347;380;415;438;485
false_negative,polar_amide_like_group_count,"Sum of amide, carbamate, urea, and sulfonamide counts as a polar P3/P4 substituent proxy.",13,1.0,0.00965528585290589,0.00965528585290589,0.38461538461538464,-0.575280121850235,53;64;192;265;270;347;380;415;438;485
false_negative,sulfonamide_count,Sulfonamide count.,12,0.9230769230769231,0.00927167301634033,0.00927167301634033,0.0,-0.3612681910746544,53;192;265;270;347;380;415;438;485;529
false_negative,heteroatom_count,Heteroatom count.,11,0.8461538461538461,0.015853669092106823,0.015853669092106823,3.1818181818181817,-0.7115243704502517,53;64;192;265;270;347;380;415;485;580
false_negative,heavy_atom_count,Heavy atom count.,11,0.8461538461538461,0.012126590209758769,0.012126590209758769,12.818181818181818,-0.3412824406651628,53;64;192;265;270;380;415;438;485;529
false_negative,p3_p4_polar_substituent_present,1 if amide-like polar substituents suggest a P3/P4 hydrogen-bonding handle.,8,0.6153846153846154,0.010245094293017079,0.010245094293017079,0.0,-1.3399457248166982,192;265;347;380;415;438;580;606
false_negative,rotatable_bonds,Rotatable bond count.,7,0.5384615384615384,0.008184073412721472,0.008184073412721472,1.5714285714285714,-0.6422834490670107,192;270;380;415;438;580;606
false_negative,amide_bond_count,Amide-bond count.,7,0.5384615384615384,0.00814888763476141,0.00814888763476141,0.0,-0.9891255655170385,64;192;347;380;415;438;580
false_negative,mpro_physchem_window_pass,1 if all physicochemical windows from the source response are satisfied.,6,0.46153846153846156,0.0036179225611589916,0.0036179225611589916,1.0,0.8905071113988338,192;265;380;415;529;580
false_negative,tpsa,Topological polar surface area.,5,0.38461538461538464,0.00836398930745648,0.00836398930745648,50.624,0.09804763548475831,64;270;438;485;529
false_negative,total_hbond_donors_acceptors,HBD + HBA total.,5,0.38461538461538464,0.007559914076010603,0.007559914076010603,4.2,0.36165848313900434,265;415;438;529;606
