error_type,feature_name,feature_description,sample_count,affected_fraction,mean_harmful_shap_value,mean_abs_harmful_shap_value,mean_raw_value,mean_model_input_value,example_sample_indices
false_negative,carbon_atom_count,Total carbon atom count.,35,0.8974358974358975,0.05535025828533859,0.05535025828533859,16.085714285714285,-0.7342116676406203,40;44;46;53;71;110;119;129;161;178
false_negative,pgp_flowchart_high_likelihood,Composite flag implementing the simplified DeepResearch flowchart high-likelihood branch.,35,0.8974358974358975,0.038751024827029815,0.038751024827029815,0.0,-1.0023668672162358,40;44;46;53;71;110;161;178;202;229
false_negative,hydrophobic_large_molecule,Composite flag: molecular weight >= 300 and logP >= 3.,35,0.8974358974358975,0.032291297304695585,0.032291297304695585,0.0,-1.0660035817780522,40;44;46;53;71;110;161;178;202;229
false_negative,aromatic_ring_count,Aromatic ring count.,35,0.8974358974358975,0.016035318873664463,0.016035318873664463,1.457142857142857,-0.6197178853808647,40;44;46;53;71;110;119;161;178;202
false_negative,exact_mol_weight,Exact molecular weight (Descriptors.ExactMolWt).,33,0.8461538461538461,0.02021094529441776,0.02021094529441776,281.8005588464242,-0.8363392522352482,40;44;46;53;71;110;119;129;161;202
false_negative,molar_refractivity,Wildman-Crippen molar refractivity.,32,0.8205128205128205,0.057378433580789846,0.057378433580789846,78.79441562500003,-0.8278553547186741,40;44;46;53;71;110;119;129;161;202
false_negative,heavy_atom_count,Heavy atom count.,32,0.8205128205128205,0.03416613889904256,0.03416613889904256,20.25,-0.8189970554205108,40;44;46;53;71;110;119;129;202;229
false_negative,mol_weight,Molecular weight (Descriptors.MolWt).,31,0.7948717948717948,0.014862301017928075,0.014862301017928075,279.1091935483871,-0.8623568765300546,40;44;46;53;71;110;119;129;161;202
false_negative,logp_ge_3,Rule flag: logP >= 3.,28,0.717948717948718,0.017142714742606858,0.017142714742606858,0.0,-1.199183199440905,40;44;46;53;71;110;161;178;202;232
false_negative,logp_le_3,Rule flag: logP <= 3.,28,0.717948717948718,0.016101358619253284,0.016101358619253284,1.0,1.199183199440905,40;44;46;53;71;110;161;178;202;232
false_negative,logp,Wildman-Crippen logP.,27,0.6923076923076923,0.032180676548077186,0.032180676548077186,1.8399459259259265,-0.7578166646827578,40;44;46;53;71;110;129;161;178;232
false_negative,bulky_hydrophobic_moiety_present,"Heuristic flag for adamantane-like, long-alkyl, or multi-aromatic bulky hydrophobes.",26,0.6666666666666666,0.009241856675900577,0.009241856675900577,0.0,-0.9835862242147946,40;44;46;53;110;119;161;178;202;229
false_negative,mw_ge_300,Rule flag: molecular weight >= 300.,19,0.48717948717948717,0.017845543844577063,0.017845543844577063,0.0,-1.6563100047570827,44;46;53;110;229;294;304;418;531;542
false_negative,rotatable_bonds,Rotatable bond count.,17,0.4358974358974359,0.01012199335032506,0.01012199335032506,1.1176470588235294,-1.396273565867326,44;110;202;249;294;531;542;577;599;657
false_negative,mw_lt_300,Rule flag: molecular weight < 300.,16,0.41025641025641024,0.010225479921795993,0.010225479921795993,1.0,1.6563100047570827,46;53;110;229;294;304;418;531;542;547
false_negative,aromatic_basic_combo_present,Composite flag: >=2 aromatic rings and at least one basic center.,16,0.41025641025641024,0.008069865877195903,0.008069865877195903,0.0,-1.1369621483713817,40;46;53;71;110;161;249;471;531;542
false_negative,aromatic_atom_fraction,Aromatic atom fraction among heavy atoms.,15,0.38461538461538464,0.018111338360426943,0.018111338360426943,0.2364906380169538,-1.1410649541087468,40;46;71;161;178;232;249;433;471;531
false_negative,carbon_heavy_atom_fraction,Carbon atom fraction among heavy atoms.,12,0.3076923076923077,0.0302909669143564,0.0302909669143564,0.6449210511710511,-1.543363603657923,40;44;46;53;161;178;232;418;433;590
false_negative,ring_count,Total ring count.,10,0.2564102564102564,0.0067066950242995384,0.0067066950242995384,1.7,-1.0799571616277868,40;44;46;53;110;119;304;418;657;732
false_negative,tpsa,Topological polar surface area.,4,0.10256410256410256,0.008187099831158366,0.008187099831158366,112.12,1.2152321643813682,129;161;178;590
false_negative,aliphatic_ring_count,Aliphatic ring count.,3,0.07692307692307693,0.019510801340437856,0.019510801340437856,4.333333333333333,2.393306590355794,249;433;471
false_negative,fraction_csp3,Fraction of sp3 carbons.,3,0.07692307692307693,0.01794418554955315,0.01794418554955315,0.8455165692007798,2.3718928295251787,232;249;531
false_negative,longest_alkyl_chain,Longest contiguous non-ring sp3 carbon chain length.,2,0.05128205128205128,0.008646301391189385,0.008646301391189385,1.0,-0.8844264247959449,433;471
false_negative,total_hbond_donors_acceptors,HBD + HBA total.,2,0.05128205128205128,0.007497928429603144,0.007497928429603144,12.5,1.9940040362732945,178;232
false_negative,base_protonated_fraction_ph74,Estimated protonated fraction for the dominant basic site at pH 7.4.,2,0.05128205128205128,0.006871846746117759,0.006871846746117759,0.4623944437327638,0.041866517261800684,462;657
false_negative,heteroatom_count,Total heteroatom count.,1,0.02564102564102564,0.011907244692921839,0.011907244692921839,14.0,3.277238704133826,178
false_positive,mw_ge_300,Rule flag: molecular weight >= 300.,37,1.0,0.010628249725711055,0.010628249725711055,1.0,0.6037517114114529,96;117;199;206;218;219;238;300;319;356
false_positive,hydrophobic_large_molecule,Composite flag: molecular weight >= 300 and logP >= 3.,34,0.918918918918919,0.02775506634165219,0.02775506634165219,1.0,0.9380831519646861,96;117;199;206;218;238;300;319;356;399
false_positive,logp_ge_3,Rule flag: logP >= 3.,34,0.918918918918919,0.013176208159755738,0.013176208159755738,1.0,0.8339009422965813,96;117;199;206;218;238;300;319;356;399
false_positive,logp_le_3,Rule flag: logP <= 3.,34,0.918918918918919,0.011590933529852989,0.011590933529852989,0.0,-0.8339009422965813,96;117;199;206;218;238;300;319;356;399
false_positive,pgp_flowchart_high_likelihood,Composite flag implementing the simplified DeepResearch flowchart high-likelihood branch.,31,0.8378378378378378,0.03158756340203472,0.03158756340203472,1.0,0.9976387216161593,96;117;199;206;218;238;300;319;356;399
false_positive,molar_refractivity,Wildman-Crippen molar refractivity.,29,0.7837837837837838,0.0386060988395883,0.0386060988395883,121.61879655172413,0.45266671999115016,96;199;206;218;219;238;300;319;356;399
false_positive,carbon_atom_count,Total carbon atom count.,26,0.7027027027027027,0.047792511477473716,0.047792511477473716,25.46153846153846,0.5215826525741201,96;199;206;218;219;238;300;429;435;436
false_positive,heavy_atom_count,Heavy atom count.,25,0.6756756756756757,0.028664322883200102,0.028664322883200102,32.2,0.5799747332395782,96;206;218;219;238;300;407;429;435;436
false_positive,exact_mol_weight,Exact molecular weight (Descriptors.ExactMolWt).,25,0.6756756756756757,0.01939886859436432,0.01939886859436432,450.76385478623996,0.6374849752637436,96;206;218;219;238;300;399;429;435;436
false_positive,mol_weight,Molecular weight (Descriptors.MolWt).,25,0.6756756756756757,0.012870871999462049,0.012870871999462049,451.28436000000016,0.6383893539818986,96;206;218;219;238;300;399;429;435;436
false_positive,mw_lt_300,Rule flag: molecular weight < 300.,25,0.6756756756756757,0.006722198195062933,0.006722198195062933,0.0,-0.6037517114114528,96;117;199;206;219;238;319;356;399;407
false_positive,aromatic_basic_combo_present,Composite flag: >=2 aromatic rings and at least one basic center.,22,0.5945945945945946,0.008906908121324693,0.008906908121324693,1.0,0.8795367562872954,117;199;218;219;238;300;319;356;435;436
false_positive,logp,Wildman-Crippen logP.,21,0.5675675675675675,0.04153287108675201,0.04153287108675201,5.183964761904766,0.824186143002265,96;117;199;218;238;300;319;399;407;446
false_positive,carbon_heavy_atom_fraction,Carbon atom fraction among heavy atoms.,17,0.4594594594594595,0.013229135144022254,0.013229135144022254,0.8543984839044614,0.7676157163284243,96;117;199;218;219;300;319;435;446;447
false_positive,aromatic_atom_fraction,Aromatic atom fraction among heavy atoms.,16,0.43243243243243246,0.010794720492232386,0.010794720492232386,0.5952686377643732,0.6992439546139585,96;117;356;399;407;435;436;487;543;686
false_positive,aromatic_ring_count,Aromatic ring count.,14,0.3783783783783784,0.020067311432038826,0.020067311432038826,3.2142857142857144,0.828182867166668,96;238;356;399;407;435;436;468;487;543
false_positive,bulky_hydrophobic_moiety_present,"Heuristic flag for adamantane-like, long-alkyl, or multi-aromatic bulky hydrophobes.",10,0.2702702702702703,0.00897203684863206,0.00897203684863206,1.0,1.0166876836835617,238;356;399;407;468;487;543;731;740;843
false_positive,aliphatic_ring_count,Aliphatic ring count.,9,0.24324324324324326,0.006562168284402264,0.006562168284402264,1.2222222222222223,0.06802680230985467,199;219;446;476;591;749;761;772;820
false_positive,rotatable_bonds,Rotatable bond count.,6,0.16216216216216217,0.008233285931726104,0.008233285931726104,11.0,1.364418234388521,206;218;476;672;747;761
false_positive,ring_count,Total ring count.,5,0.13513513513513514,0.007956789098115032,0.007956789098115032,4.4,0.6975598787167805,686;736;737;820;821
false_positive,tpsa,Topological polar surface area.,4,0.10810810810810811,0.008232499382649743,0.008232499382649743,19.1225,-1.2063905323140678,117;399;543;772
false_positive,longest_alkyl_chain,Longest contiguous non-ring sp3 carbon chain length.,4,0.10810810810810811,0.0047751219260284035,0.0047751219260284035,3.25,0.7421491303722495,436;517;672;820
false_positive,heteroatom_count,Total heteroatom count.,4,0.10810810810810811,0.004734844819144538,0.004734844819144538,3.25,-0.956404391710646,199;446;517;843
false_positive,fraction_csp3,Fraction of sp3 carbons.,3,0.08108108108108109,0.004997972365869643,0.004997972365869643,0.3974969474969475,0.06458492511655688,219;356;820
false_positive,total_hbond_donors_acceptors,HBD + HBA total.,1,0.02702702702702703,0.006833453958819773,0.006833453958819773,6.0,-0.041079147740596796,219
false_positive,base_protonated_fraction_ph74,Estimated protonated fraction for the dominant basic site at pH 7.4.,1,0.02702702702702703,0.006799610566325626,0.006799610566325626,0.992887410893951,1.3240676789572519,117
false_positive,aromatic_ring_count_ge_2,Rule flag: aromatic ring count >= 2.,1,0.02702702702702703,0.004469228253899437,0.004469228253899437,1.0,0.6494988371781726,772
false_positive,fused_aromatic_ring_count,Count of aromatic rings participating in fused aromatic systems.,1,0.02702702702702703,0.0034167127614611846,0.0034167127614611846,3.0,2.7340187153380406,356
